Timestep,Probs
1,"[0.20242914979757098, 0.15789473684210528, 0.22267206477732812, 0.17004048582995956, 0.2469635627530367]"
2,"[0.24909691726559258, 0.1913348596802663, 0.2527072629682962, 0.11552485753714273, 0.19133610254870154]"
3,"[0.198237250366428, 0.40793719142233215, 0.16876637000801611, 0.06528836757534957, 0.1597708206278749]"
4,"[0.32600960230829784, 0.24314836146510224, 0.2830659590328178, 0.0431248753519616, 0.10465120184182072]"
5,"[0.43982673368463177, 0.09826238480731596, 0.37724036798906, 0.016948761487936916, 0.0677217520310547]"
6,"[0.505974304952402, 0.04681357511772663, 0.3974107464684653, 0.012948120966332948, 0.03685325249507242]"
7,"[0.4759516573285133, 0.0035911022086824074, 0.41956379236940605, 0.013897350066075773, 0.08699609802732268]"
8,"[0.5611307391502613, 0.0017983680765866871, 0.3903086407191659, 0.00899527235604168, 0.03776697969794522]"
9,"[0.5680709565057696, 0.000972407685316157, 0.4201959920629997, 0.0029391585496068313, 0.007821485196307548]"
10,"[0.23964670227640342, 2.180624053883315e-11, 0.7603532831782381, 1.4483519844562858e-8, 4.0034263493837393e-11]"
11,"[0.09120396720363319, 1.3678473795965011e-19, 0.9087960327963592, 8.077001991814199e-15, 1.1094824870517789e-17]"
