Timestep,Probs
1,"[0.2037037037037037, 0.18518518518518517, 0.16666666666666666, 0.2222222222222222, 0.2222222222222222]"
2,"[0.2083335181123394, 0.17500089462464194, 0.1749992212566709, 0.20833295516068973, 0.23333341084565817]"
3,"[0.31371625378500506, 0.47011991043052304, 0.026157138104741986, 0.13713423026605548, 0.05287246741367527]"
4,"[0.3755872439545894, 0.5446001620365238, 0.0187792873802547, 0.04694852579122557, 0.014084780837406163]"
5,"[0.45152128241370665, 0.48696366583212924, 0.0007584137616845033, 0.0520651632587675, 0.008691474733712203]"
6,"[0.3153692133414098, 0.6804714980105544, 3.384781948545956e-11, 0.004156759032807257, 2.5295813809103314e-6]"
7,"[0.28848076955465557, 0.7114927470768682, 6.134495011189754e-13, 2.6447188390751305e-5, 3.6179471732101036e-8]"
8,"[0.2500006407749295, 0.7499993591531744, 2.2847878349133188e-21, 1.9670705850247518e-13, 7.16990632413292e-11]"
9,"[0.24002434227675631, 0.7599756577232435, 1.373246930567731e-27, 5.327538108125443e-19, 3.8784549408638504e-16]"
10,"[0.2692310119578154, 0.7307689879862513, 6.203776773956388e-13, 5.674186073740516e-12, 4.9638620393240313e-11]"
11,"[0.39117578665943464, 0.6088242133405645, 3.9714445938461375e-22, 3.25712934570829e-20, 3.216864142647618e-20]"
12,"[0.14465826419217365, 0.8553417358069243, 0.0, 1.0008156030066791e-13, 8.016570992613152e-13]"
13,"[0.020682918323883075, 0.9793170816761178, 0.0, 6.324888167678546e-27, 4.1428133949928566e-23]"
