Timestep,Probs
1,"[0.17600000000000013, 0.22800000000000017, 0.22800000000000017, 0.18000000000000013, 0.18800000000000014]"
2,"[0.2264149487074708, 0.32452819215919876, 0.041509605859411804, 0.22641521046756907, 0.1811320428063511]"
3,"[0.2553356829697174, 0.4041924553187473, 0.06379182781856085, 0.22335801168590788, 0.05332202220706688]"
4,"[0.24050989926141503, 0.4126556302183784, 0.037974307612540226, 0.2556956676433663, 0.053164495264299366]"
5,"[0.385080199249674, 0.598363584775607, 0.010496994528931275, 0.005909366296512624, 0.00014985514927278977]"
6,"[0.5211265075200525, 0.4366197336456891, 0.028169137190932992, 0.01408456862989567, 5.301342970167269e-8]"
7,"[0.5862490935461998, 0.3448616379157332, 0.034447259015730966, 0.034442009509632866, 1.2700120960315996e-11]"
8,"[0.6397849044518833, 0.3225807499781525, 0.03763434469569687, 8.742673964805807e-10, 3.581963436527676e-20]"
9,"[0.7043420504293707, 0.2955975687691831, 6.038080144349723e-5, 2.3754519522847295e-17, 8.759223854518792e-27]"
10,"[0.6460177092930431, 0.35398229070626375, 6.92822479346464e-13, 1.0652996929089766e-27, 3.5353603452297176e-36]"
11,"[0.6436788492931321, 0.35632115065346726, 0.0, 0.0, 5.340120266763155e-11]"
12,"[0.9964403896647067, 0.003559610335293495, 0.0, 0.0, 3.252358823283019e-23]"
13,"[0.9999949194681794, 5.080531821030024e-6, 0.0, 0.0, 1.1984539655256168e-34]"
