Timestep,Probs
1,"[0.17800000000000013, 0.20400000000000015, 0.19400000000000014, 0.21000000000000016, 0.21400000000000016]"
2,"[0.18735891641688326, 0.20541760692778102, 0.19413092567966012, 0.19864559824183559, 0.2144469527338417]"
3,"[0.4475271122286483, 0.5079864372037671, 0.018821651442772314, 0.012807054570991114, 0.012857744553821573]"
4,"[0.4620248812998126, 0.5189868083748717, 0.012659143178341613, 3.109997063726503e-10, 0.006329166835975244]"
5,"[0.9472777383412229, 0.050861474725123, 0.0012405250172906896, 2.4405305560635637e-15, 0.0006202619163628038]"
6,"[0.9999848220144698, 1.5177978856084197e-5, 7.91158677988448e-13, 8.104033396336744e-14, 5.807922836322068e-12]"
7,"[0.9999999771116298, 2.2888376742496413e-8, 1.803473285558825e-21, 6.476714973678717e-26, 1.6808511329995785e-20]"
8,"[0.9999999999999925, 4.786031274246714e-15, 5.166442012358826e-31, 1.0829770947233944e-37, 1.0402294896607072e-30]"
9,"[1.0000000000000002, 1.6355154615814451e-18, 2.989505152751523e-39, 6.250208100692418e-46, 2.179316501619993e-36]"
10,"[0.9999999999999973, 3.425292549552294e-25, 7.729488683323055e-48, 1.9951123812174436e-56, 4.107759562483337e-42]"
11,"[0.9999999999999989, 4.698629052962456e-28, 1.995120811458723e-56, 6.357710948272887e-67, 9.542583036442156e-50]"
12,"[1.0000000000000009, 1.9976437556417514e-22, 2.7367860870213637e-59, 1.1963157267419645e-72, 1.9951170573820636e-56]"
13,"[1.0000000000000013, 1.4038936956164932e-21, 4.6347712695307786e-64, 2.7791564805374652e-80, 3.378748255475943e-61]"
