Timestep,Probs
1,"[0.22000000000000017, 0.20200000000000015, 0.21000000000000016, 0.17000000000000012, 0.19800000000000015]"
2,"[0.227990970195104, 0.20993227908523918, 0.20090293628336564, 0.15575620801053103, 0.2054176064257612]"
3,"[0.487737614242808, 0.4650320852148708, 0.02334247996024695, 0.006192338439601128, 0.017695482142472217]"
4,"[0.4912276336811601, 0.4736837701125164, 0.017544710737648756, 1.4815300115539924e-10, 0.017543885320520026]"
5,"[0.9469577693388797, 0.0498939153713129, 0.0018479251738908208, 2.4260290566916133e-16, 0.0013003901159163223]"
6,"[0.999978562516152, 2.143748150422355e-5, 2.323517263261185e-12, 8.781244381183828e-15, 1.8440613200485886e-14]"
7,"[0.9999999412065714, 5.8793424190103765e-8, 6.977232950189585e-21, 6.908448293906725e-27, 8.980982782078722e-27]"
8,"[0.9999999999999809, 1.6010945540314348e-14, 3.704749569335075e-30, 3.933427705604024e-40, 2.78718010810608e-35]"
9,"[0.9999999999999937, 2.469474505339404e-18, 2.6468629589243917e-37, 1.9328851559404543e-54, 9.984525729574255e-47]"
10,"[1.0000000000000013, 5.278229964263117e-22, 9.303627476052627e-48, 1.2481292475671426e-67, 1.1272284200074824e-57]"
11,"[1.0000000000000009, 5.557252222653179e-22, 2.7476261610256914e-56, 1.5619429316225597e-78, 2.9461173872644876e-67]"
12,"[1.0000000000000004, 2.9337188023287093e-16, 2.450377107862369e-56, 4.21394109632365e-82, 6.122717473063016e-75]"
13,"[0.999999999998263, 1.738164843844006e-12, 2.7318101121824115e-58, 9.822788822724201e-91, 5.757697836491005e-84]"
