Timestep,Probs
1,"[0.17785234899328844, 0.2181208053691273, 0.2181208053691273, 0.2181208053691273, 0.16778523489932873]"
2,"[0.2267305167318628, 0.18377094785033118, 0.18138401233686474, 0.19809097682897728, 0.21002354625196376]"
3,"[0.19952567631579451, 0.2071225340941335, 0.28068874371857405, 0.1548957424067863, 0.15776730346471088]"
4,"[0.2516258670118603, 0.25813407855470444, 0.29284015593155416, 0.0737545800069067, 0.12364531849497482]"
5,"[0.18957054212471378, 0.27640126757053146, 0.32093473921758364, 0.11402518899203354, 0.09906826209513729]"
6,"[0.13490427354707793, 0.2398306596518887, 0.40256807844915227, 0.13061988317070733, 0.09207710518117394]"
7,"[0.16737200885150508, 0.18611862075532595, 0.37736823649479584, 0.10474569106993425, 0.1643954428284389]"
8,"[0.1802490113235208, 0.23278633746031016, 0.29688120928530815, 0.10002806941335289, 0.19005537251750804]"
9,"[0.15955470431506108, 0.2839994531194203, 0.32025038723549076, 0.1037231580523474, 0.13247229727768062]"
10,"[0.18159397660728907, 0.3327844034720116, 0.2777326160823383, 0.08627818105309067, 0.12161082278526948]"
11,"[0.12194440533054837, 0.44205634986323156, 0.21661813474309147, 0.14498426570713982, 0.0743968443559885]"
12,"[0.10924427655207532, 0.3718493850222514, 0.27520947066480456, 0.21008266501211248, 0.0336142027487571]"
13,"[0.09490953721925831, 0.3771745962159016, 0.40256628303328745, 0.10167338871664801, 0.023676194814905058]"
14,"[0.06919026260352167, 0.21932243627409131, 0.5313301299278049, 0.14752007938458192, 0.03263709181000062]"
15,"[0.041341394892119625, 0.2200056035584054, 0.32679507769121535, 0.38432694153690916, 0.027530982321350688]"
16,"[0.00589967001378716, 0.15634383944787422, 0.15634370811977738, 0.660763493475531, 0.02064928894303016]"
17,"[3.728738693593858e-5, 0.0559776543910446, 0.03575563627371706, 0.8929796073880405, 0.015249814560262264]"
18,"[6.9626353363613455e-12, 0.053155856401583254, 0.019936663070925943, 0.8172910148534086, 0.10961646566712034]"
19,"[6.424110347579876e-11, 0.02809115705409315, 0.021901075721255252, 0.6110389017983786, 0.33896886536202975]"
