Timestep,Probs
1,"[0.18734793187347923, 0.18978102189781013, 0.21654501216545, 0.2068126520681264, 0.19951338199513372]"
2,"[0.16859601673169364, 0.2175616435247135, 0.18801677291633845, 0.21508221223377144, 0.2107433545934818]"
3,"[0.147881150433044, 0.28877553280512686, 0.11496064643899917, 0.2597838799770058, 0.18859879034582444]"
4,"[0.16803995633258836, 0.3453908431199491, 0.05626483440071245, 0.2606520340379563, 0.1696523321087942]"
5,"[0.23125702742914317, 0.6061545148145984, 0.09065997015013261, 0.053458324013422764, 0.01847016359270249]"
6,"[0.017633505979868618, 0.9679864615456943, 0.007519341735369248, 0.005465748208369651, 0.00139494253069753]"
7,"[0.00014776768748601816, 0.9988441037876015, 0.00043205974161800577, 6.293680785460718e-9, 0.0005760624896172959]"
8,"[0.0005198401062171489, 0.9984418946751454, 0.0005191368965049599, 9.102158595252132e-16, 0.0005191283221278321]"
9,"[0.005906518678861437, 0.9934710456130701, 0.00030390625427573296, 1.0571470633600592e-7, 0.000318423739083519]"
10,"[0.004167314737662826, 0.9936393613957423, 0.002083657472296862, 1.2633057164633936e-12, 0.00010966639303599777]"
11,"[0.07812836333790148, 0.8455439938598702, 0.07436688202385587, 1.880608447637824e-10, 0.0019607605903121956]"
12,"[0.02018928194770402, 0.6422204975031969, 0.3369786470882095, 4.159975418578586e-13, 0.0006115734604718114]"
13,"[0.0012397797124478385, 0.279254764470092, 0.7191968473739713, 1.5091392255644316e-10, 0.00030860829257389565]"
