Timestep,Probs
1,"[0.2324455205811136, 0.2106537530266342, 0.181598062953995, 0.1743341404358352, 0.20096852300242113]"
2,"[0.31733000288313434, 0.3064987990744841, 0.24473065743440675, 0.07435618427124363, 0.05708435633673181]"
3,"[0.043399791364784494, 0.7842365478775771, 0.050798043375349544, 0.07037159438364712, 0.0511940229986427]"
4,"[0.18871000276557154, 0.34922386391547966, 0.18870791036999035, 0.22992043910932497, 0.04343778383963187]"
5,"[0.3826676955306813, 0.02600771256011619, 0.3585199812323753, 0.22423776352472108, 0.008566847152108092]"
6,"[0.4686468906280748, 0.008292783454027985, 0.49127080679621216, 0.018861348047784714, 0.012928171073900811]"
7,"[0.4012892861810486, 0.026660825929982493, 0.4838191179200207, 0.020128262498232706, 0.06810250747071504]"
8,"[0.4575951508650358, 0.009746409807344812, 0.5271759889598511, 0.0010660308398416339, 0.004416419527928548]"
9,"[0.4830860319692645, 0.004102119995299499, 0.5125706007609325, 4.087034051321542e-5, 0.0002003769339885445]"
10,"[0.05185356486230476, 2.9251689606763856e-5, 0.9480943899806695, 3.7989436371718015e-6, 1.8994523783501314e-5]"
11,"[0.0002919707561400992, 0.000295770257887907, 0.9992658429774428, 5.290835285967062e-9, 0.0001464107176965238]"
