Timestep,Probs
1,"[0.22018348623853157, 0.19724770642201794, 0.17201834862385296, 0.2178899082568802, 0.19266055045871522]"
2,"[0.2842953456768616, 0.1576411507827959, 0.150121974729441, 0.20788184885327798, 0.20005967995762294]"
3,"[0.28305848435295106, 0.20032122246044654, 0.17514660845482363, 0.22935779087581112, 0.11211589385596708]"
4,"[0.3034660830651686, 0.3096968827312444, 0.14384070538182225, 0.2209863582278333, 0.022009970593931408]"
5,"[0.09612651823328511, 0.1782154902070949, 0.20350819320783195, 0.4801285408950671, 0.042021257456720314]"
6,"[0.0024312707803630946, 0.09818592687784883, 0.22031092490807694, 0.6599950845934545, 0.01907679284025647]"
7,"[0.0005446251820032801, 0.2342168913097032, 0.3739655997553034, 0.36392162130208716, 0.02735126245090377]"
8,"[0.023820904357327442, 0.2422930405750522, 0.42397582025145125, 0.27911230058300657, 0.030797934233163127]"
9,"[0.018268171416899296, 0.2796979427607301, 0.541038811894336, 0.11559470414132932, 0.045400369786705114]"
10,"[0.038077492872909326, 0.3757965151336198, 0.4212456407586588, 0.10785852449118437, 0.05702182674362915]"
11,"[0.02601788770812008, 0.33308859427978627, 0.3785058642336819, 0.07539664035092766, 0.1869910134274847]"
12,"[0.006153102041715051, 0.21216831192818913, 0.4225134238578474, 0.07612211857990582, 0.28304304359234383]"
13,"[0.0011737731058603191, 0.08332735418029942, 0.8730247914645194, 0.010287836594346827, 0.032186244654972676]"
14,"[6.032651517576913e-10, 0.0362780067694263, 0.9606852373304617, 0.00015227931538077083, 0.002884475981471848]"
15,"[2.1375657263290374e-12, 0.03873607393065841, 0.9577286171268958, 4.844445077610469e-6, 0.0035304644952260994]"
16,"[2.8227822675728146e-19, 0.028500721814087217, 0.9704558626808609, 3.730270313467647e-8, 0.0010433782023472244]"
17,"[4.191205976833151e-9, 0.00854013191003861, 0.9905071694858885, 1.0179932872981638e-6, 0.0009516764195796499]"
18,"[1.0754758627484743e-10, 1.5439950928577835e-7, 0.9999977603093534, 6.316167013344534e-7, 1.4535668905184023e-6]"
19,"[7.227931376356703e-10, 5.467913062823227e-9, 0.9999602861799367, 4.371964364026228e-7, 3.9270432922237815e-5]"
