Timestep,Probs
1,"[0.1734939759036144, 0.21686746987951785, 0.1855421686746987, 0.20722891566265042, 0.21686746987951785]"
2,"[0.25117989487551706, 0.3305777240905898, 0.24763808819664435, 0.1130460543581948, 0.05755823847905405]"
3,"[0.03906844355113332, 0.8254826812767774, 0.034081870827996366, 0.06398608207098731, 0.0373809222731058]"
4,"[0.1368126434134954, 0.34807435737454173, 0.12476751133439319, 0.3732169888527891, 0.01712849902478115]"
5,"[0.476730481912532, 0.11475633508739864, 0.2723570998473481, 0.1175409687296832, 0.01861511442303822]"
6,"[0.5926154412494509, 0.027605680406764282, 0.2980340476348179, 0.06837752559948033, 0.013367305109486922]"
7,"[0.6489273854851327, 0.004983321860345021, 0.30356035262558806, 0.017058185352992954, 0.02547075467594134]"
8,"[0.7175110245815758, 0.0003026560992889841, 0.2802052624801876, 0.0004127469105063171, 0.0015683099284421384]"
9,"[0.7145199786028286, 1.815752307972811e-6, 0.2854017862876994, 2.602434862740426e-5, 5.039500853472937e-5]"
10,"[0.10718438943552018, 3.1899282189743e-7, 0.8926926383831266, 4.466360905233695e-6, 0.00011818682762592273]"
11,"[0.0007325186995656047, 1.1706252835201078e-9, 0.9988277670800949, 0.0002932599129745365, 0.00014645313673581964]"
