Timestep,Probs
1,"[0.16197183098591572, 0.21361502347417877, 0.1713615023474181, 0.24647887323943707, 0.206572769953052]"
2,"[0.1764283423004375, 0.23380346320734752, 0.056897411437094085, 0.3227344798721998, 0.21013630318292031]"
3,"[0.1692873274688511, 0.34218875975689683, 0.039036401181874666, 0.2685609994479616, 0.18092651214441768]"
4,"[0.20558018724025046, 0.3976353818630465, 0.005477663043317423, 0.2986973720498703, 0.09260939580351614]"
5,"[0.14495900622972205, 0.133663383477648, 0.004318338626093842, 0.5205311692205984, 0.19652810244593769]"
6,"[0.04243187821487372, 0.031811277215315854, 0.0035931148502100912, 0.656506362174136, 0.265657367545463]"
7,"[0.0021035026011905823, 0.018829694151930993, 0.005443608665367347, 0.698001203678326, 0.27562199090318257]"
8,"[0.0004904546311395642, 0.026380014080201748, 0.0037775812415736217, 0.6491493056915358, 0.32020264435554824]"
9,"[0.0004814145885873664, 0.027177292453551598, 0.0002390458132935569, 0.6323917762000556, 0.3397104709445117]"
10,"[4.926433849551294e-5, 0.05170599027165691, 2.3937744160567987e-5, 0.919638459783049, 0.028582347862641744]"
11,"[5.980480062792202e-10, 0.06378599638651462, 0.00026800402993133217, 0.9350075555733118, 0.0009384434122030001]"
