Timestep,Probs
1,"[0.2222222222222225, 0.21276595744680876, 0.18912529550827445, 0.21040189125295533, 0.16548463356974014]"
2,"[0.029613317459020384, 0.4305231438674544, 0.07972720888963328, 0.06264272640739961, 0.3974936033764931]"
3,"[0.019561961511643224, 0.2864442472169864, 0.1627532622107009, 0.027611031308103967, 0.5036294977525652]"
4,"[0.0018673804822943866, 0.04220824336312829, 0.02277294993917722, 0.028741614813559378, 0.9044098114018425]"
5,"[0.0015660614555889855, 0.3337826400875577, 0.021851306015270154, 0.02411734593540466, 0.6186826465061802]"
6,"[0.0012656535074765834, 0.3050415016458899, 0.01867138883204967, 0.024363805823058124, 0.650657650191526]"
7,"[0.00275230457735929, 0.10274851939495808, 0.0031500359968285054, 0.009054369110650821, 0.8822947709201979]"
8,"[0.006077235161992083, 0.06740303054937656, 0.0013811895722938674, 0.020994171248949787, 0.904144373467384]"
9,"[0.007330063473243491, 0.07363585007325398, 0.0013331958441358768, 0.025322037212379876, 0.8923788533969885]"
10,"[0.007741747687832472, 0.0528750478573436, 0.00042559353547006227, 0.02194858635713152, 0.917009024562223]"
11,"[0.0010828101389335066, 0.024493344374889855, 0.0005436512648291366, 0.030817388643124475, 0.9430628055782236]"
12,"[0.0075599909841525745, 0.017335787261979745, 5.184300559956888e-9, 0.0018248991663602889, 0.9732793174032008]"
13,"[0.0005455788873155458, 0.001072862274825093, 2.9687391627151846e-16, 0.00011293287103323445, 0.9982686259668211]"
14,"[3.310653750122429e-5, 6.507147026256686e-5, 3.220354908714953e-22, 4.569770295596566e-6, 0.999897252221937]"
15,"[2.002839818130019e-6, 2.672465472512829e-6, 7.874372518773985e-29, 8.442756306441433e-7, 0.9999944804190786]"
