Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.13382587041322486, 0.20929042582809057, 0.1681505604665448, 0.27189993258141976, 0.21683321071071993]"
3,"[0.09376966483110759, 0.1139403185705795, 0.17427954625072067, 0.2407010984636604, 0.37730937188393177]"
4,"[0.04847800340808242, 0.08290888886247537, 0.09247793462467609, 0.1295453579234874, 0.6465898151812787]"
5,"[0.10075365904560205, 0.08150103067131166, 0.14080605547240205, 0.12492255720762684, 0.5520166976030574]"
6,"[0.09236995743427838, 0.09609990036787625, 0.2023610026468662, 0.19600241699330279, 0.41316672255767634]"
7,"[0.13126527733182067, 0.17006107391148886, 0.25616266954186895, 0.22476577349333335, 0.21774520572148834]"
8,"[0.09299064532820944, 0.10621312923984663, 0.211685816707728, 0.2063375575838432, 0.3827728511403728]"
9,"[0.09389177192684979, 0.07412515325929998, 0.12856999520307003, 0.1140989032894729, 0.5893141763213073]"
10,"[0.03261537633375089, 0.055675664897905965, 0.057165542797336225, 0.08491621262198826, 0.7696272033490186]"
11,"[0.012214981406298385, 0.018004500792558904, 0.015689702977340854, 0.019754094322629742, 0.9343367205011721]"
12,"[0.00530347893390115, 0.00409246502859941, 0.007411191425636865, 0.008251475343057776, 0.9749413892688047]"
13,"[0.0012046444688109182, 0.0009524500097420111, 0.0010883941850815344, 0.0015301520185229823, 0.9952243593178425]"
14,"[0.00020818896179007975, 0.00014669372987617506, 0.00022616717341229133, 0.00036860772802113016, 0.9990503424069004]"
15,"[3.275805112751735e-5, 2.9811132588081176e-5, 3.448933086278176e-5, 7.776426822901343e-5, 0.9998251772171927]"
