Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.13855420232487922, 0.18860457804143177, 0.16524391206456931, 0.2813265330384586, 0.22627077453066097]"
3,"[0.0876842095282823, 0.0937807136456884, 0.19211670359551197, 0.290977905626286, 0.33544046760423124]"
4,"[0.05542375395079786, 0.055972493747374515, 0.11095584794071903, 0.1409520291300901, 0.6366958752310184]"
5,"[0.0945840006673052, 0.11809463389846084, 0.12425749808548966, 0.16185346409605048, 0.5012104032526938]"
6,"[0.11768974643828094, 0.13038407443203545, 0.2059926899865665, 0.1985371860684822, 0.34739630307463504]"
7,"[0.16237473347954692, 0.21416723908860927, 0.1709761643503188, 0.2436578147279142, 0.20882404835361074]"
8,"[0.12247400154446335, 0.13932158191981123, 0.20835417306029674, 0.20249829699777935, 0.3273519464776493]"
9,"[0.09110822899645735, 0.1240243102453713, 0.13320199933000731, 0.14432069494181757, 0.5073447664863466]"
10,"[0.041041535240397956, 0.04687142962440572, 0.08750484832555815, 0.09498867581807753, 0.7295935109915608]"
11,"[0.017680158191645482, 0.0189368543278101, 0.0258028435045142, 0.02731406902555882, 0.9102660749504715]"
12,"[0.00859429526069343, 0.005402938430193365, 0.014865018441637184, 0.014980852094422532, 0.9561568957730535]"
13,"[0.0015033024986447889, 0.0012412538202451217, 0.0022394863328511236, 0.0021090866159937088, 0.9929068707322654]"
14,"[0.00023987789402751507, 0.00019974947482743482, 0.0007243405475585988, 0.0005257534130249521, 0.9983102786705615]"
15,"[5.355634151057736e-5, 6.485152481152758e-5, 0.00012073145371548869, 9.652829725573497e-5, 0.9996643323827066]"
