Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.11873966822079744, 0.18555007218146544, 0.18121227024634257, 0.2645690906229433, 0.24992889872845123]"
3,"[0.07230368404188148, 0.11759304496014453, 0.18424269160455276, 0.23906254070321975, 0.3867980386902016]"
4,"[0.04416175507713742, 0.06490121321901683, 0.12101385577472282, 0.15254762480316325, 0.6173755511259597]"
5,"[0.0795354161845648, 0.10801833021976594, 0.15575782334104737, 0.17296069757574462, 0.48372773267887714]"
6,"[0.09983871384113106, 0.10194191316309809, 0.19542005915337624, 0.22427381983554356, 0.37852549400685115]"
7,"[0.17663901515856967, 0.15196491660746925, 0.18299554840769733, 0.2658432098073789, 0.22255731001888487]"
8,"[0.10229108559712863, 0.1010340635375161, 0.18890387707077044, 0.2440255680486364, 0.3637454057459485]"
9,"[0.073811907338576, 0.10022289381636885, 0.13868068494759206, 0.16610422982605463, 0.5211802840714086]"
10,"[0.029473992657176394, 0.04665151964502711, 0.07905104867379055, 0.11049600794126288, 0.734327431082743]"
11,"[0.011785821959465832, 0.01435742197972561, 0.026979646431970955, 0.030135968514840038, 0.9167411411139976]"
12,"[0.007058059094392912, 0.004917495746077779, 0.01863343058418393, 0.01891577683581531, 0.9504752377395301]"
13,"[0.0011057218897436868, 0.0007654224894969565, 0.0025244720916019637, 0.002478026159811118, 0.9931263573693463]"
14,"[0.0001899316733040683, 0.0001914809581417731, 0.0006834378872938323, 0.0006042002853573732, 0.998330949195903]"
15,"[2.8133199429180516e-5, 3.374951638876713e-5, 0.00010344836061471053, 9.291284960123995e-5, 0.9997417560739662]"
