Timestep,Probs
1,"[0.1872037914691941, 0.20142180094786707, 0.18483412322274861, 0.20379146919431257, 0.22274881516587652]"
2,"[0.20958998700482806, 0.24403506925290355, 0.0423234867270041, 0.2593421016471313, 0.2447093553681333]"
3,"[0.3642781081586547, 0.49604377336240874, 0.029756704366143024, 0.04476728017334178, 0.06515413393945106]"
4,"[0.328574302914545, 0.31122506575396236, 0.18914288763930362, 0.021099850473057426, 0.1499578932191332]"
5,"[0.10082096677670613, 0.1947030107115178, 0.27186644561263185, 0.0036189521567584607, 0.4289906247423864]"
6,"[0.0704981469880018, 0.5319845979210853, 0.2539662180664459, 0.0011143367285102457, 0.1424367002959573]"
7,"[0.12196933088231919, 0.4586077556684649, 0.379148501957149, 0.0016177656384491427, 0.03865664585361883]"
8,"[0.12609567109731287, 0.25143996344106306, 0.5981951992433832, 0.0002509080406089767, 0.024018258177632753]"
9,"[0.5067588640833173, 0.08370019767244259, 0.4035536142643026, 7.671217637841763e-5, 0.005910611803559285]"
10,"[0.6816393964766184, 0.029571653598582492, 0.28448425888533097, 0.003930369400870131, 0.0003743216385978541]"
11,"[0.6726101286773589, 0.033907668126793536, 0.2878352325595625, 0.005155929711392336, 0.0004910409248947126]"
12,"[0.6138626113008564, 0.040579500457760424, 0.34415296962990166, 0.0010400046864215869, 0.0003649139250602059]"
13,"[0.4009942468322994, 0.005517570818609685, 0.5933630460726081, 8.274622901840954e-5, 4.23900474660935e-5]"
14,"[0.3978838662761836, 0.015635026692384993, 0.5801251276714289, 0.0032615475784568545, 0.003094431781545335]"
15,"[0.47924548026563774, 0.06500308063709727, 0.4528298357322069, 0.002851012442000371, 7.059092305689668e-5]"
16,"[0.8083520088145908, 0.02617414298013859, 0.15046878344234602, 0.015005050965503332, 1.3797421253605314e-8]"
17,"[0.9622564180137229, 0.013102174571732432, 0.02343221913063458, 0.0012091882838720829, 3.963090122583115e-14]"
18,"[0.9805773212762371, 0.015293639558335301, 0.0010704939704506888, 0.003058539644867346, 5.550114846304705e-9]"
19,"[0.9892396086461136, 0.010350762011742183, 0.00021911832255954326, 0.0001905110195768373, 1.5034298290536005e-16]"
20,"[0.8697232131945295, 0.1265643347388961, 0.003528211269225243, 0.0001842407973429748, 7.921432960324724e-25]"
21,"[0.2902118816417194, 0.6966334321797357, 0.012528081404713337, 0.0006266047702853479, 3.546083142052218e-12]"
