Timestep,Probs
1,"[0.14462809917355365, 0.26446280991735494, 0.19421487603305762, 0.21487603305785094, 0.18181818181818163]"
2,"[0.15478606913715603, 0.2708753859413508, 0.13238403876832844, 0.27087536550233565, 0.17107914065082924]"
3,"[0.09125260435392887, 0.22019774554363322, 0.07876226353483497, 0.5033058143112532, 0.10648157225634979]"
4,"[0.04985803458657252, 0.26780560805795306, 0.02991488123495222, 0.5470080934574861, 0.10541338266303615]"
5,"[0.011255483903593488, 0.17338493431115592, 0.011155124318983026, 0.7259383231303521, 0.07826613433591638]"
6,"[0.003723405761000258, 0.15636458069689302, 0.005956630831408636, 0.8011936155161029, 0.03276176719459401]"
7,"[4.483989301338029e-11, 0.15784134431454527, 0.0013960494280004707, 0.7779239859589462, 0.06283862025366808]"
8,"[4.3503071972860035e-21, 0.033058804620177004, 0.0008263996804364616, 0.9256171199255424, 0.0404976757738459]"
9,"[6.150528730591606e-14, 0.009770433726552234, 0.0, 0.9554836296247557, 0.03474593664862713]"
10,"[8.719441754770922e-23, 0.01252213297278875, 0.0, 0.8157457793326685, 0.17173208769454257]"
11,"[1.0323144539596303e-11, 7.642891461331743e-12, 0.0, 0.5200243467181881, 0.47997565326384306]"
12,"[3.0086482507200567e-21, 8.75139496595676e-24, 0.0, 0.19637116737310714, 0.8036288326268923]"
13,"[1.4355704888050292e-14, 1.969232494931488e-16, 0.0, 0.05496653283753279, 0.9450334671624548]"
