Timestep,Probs
1,"[0.16326530612244883, 0.1795918367346937, 0.18775510204081614, 0.26122448979591806, 0.20816326530612222]"
2,"[0.16241358060012845, 0.2412985413323157, 0.17633432841608393, 0.22505783348778974, 0.19489571616368245]"
3,"[0.10858986958862225, 0.14957025283628136, 0.10584177172649291, 0.5327441494790405, 0.10325395636956244]"
4,"[0.0843160958249933, 0.15679781242341634, 0.04144264615086277, 0.6257135094088763, 0.09172993619185095]"
5,"[0.03718700011934113, 0.09907749834152813, 0.04936022103199691, 0.7289290422955363, 0.08544623821159901]"
6,"[0.026944764383614164, 0.034432310353273966, 0.041914950089994865, 0.8368279287801724, 0.05988004639294164]"
7,"[0.02824261787545602, 0.022270060590259287, 0.0051748204244155575, 0.8758255718432433, 0.06848692926662728]"
8,"[0.00612050668953646, 0.009793798440041752, 1.4344541469985417e-8, 0.9057495179599366, 0.07833616256594661]"
9,"[0.0013427169345264947, 3.2031908830179628e-6, 6.43055445040644e-15, 0.9040619067974351, 0.0945921730771457]"
10,"[3.630423075647818e-12, 3.994948439414073e-14, 3.2359082359254256e-12, 0.7070445478754965, 0.2929554521175959]"
11,"[6.888740704078206e-24, 4.966706360012975e-22, 8.940071424947582e-21, 0.4563197674871422, 0.5436802325128567]"
12,"[2.0798845633439385e-13, 1.874206772893936e-13, 1.5181074860440956e-11, 0.13069956864395718, 0.869300431340467]"
13,"[1.3157618915812416e-25, 1.1840052443841711e-24, 6.991315630754892e-20, 0.03426863430647248, 0.9657313656935271]"
