Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.12106169998856252, 0.19971118298258603, 0.1889205395761323, 0.2852801792579507, 0.20502639819476845]"
3,"[0.085373962645065, 0.11827000630449115, 0.23865678695753667, 0.23835840790480534, 0.3193408361881019]"
4,"[0.045318536353550855, 0.09029944144855451, 0.1301811870302302, 0.12226056344421886, 0.6119402717234456]"
5,"[0.07880112585742097, 0.15922871107342101, 0.1843990447692372, 0.13108671677333794, 0.44648440152658286]"
6,"[0.07968286519096247, 0.20030292871166924, 0.23713131346887834, 0.17956696585070078, 0.30331592677778924]"
7,"[0.0969163264760439, 0.3639207143182908, 0.16126586092504144, 0.19704395773041408, 0.18085314055020982]"
8,"[0.07558818278852107, 0.21179362092683635, 0.2251371431999105, 0.17699790631916623, 0.31048314676556593]"
9,"[0.06810660141096479, 0.14922600142332063, 0.16727674892270972, 0.10936077353021473, 0.5060298747127902]"
10,"[0.027432847511146913, 0.061740396772059565, 0.07950344201830743, 0.06950727384058622, 0.7618160398578999]"
11,"[0.009609538307408447, 0.01710367355631264, 0.02358870510160285, 0.01759633129013952, 0.9321017517445365]"
12,"[0.005045212530176488, 0.004267129241702261, 0.008980945114082652, 0.009212369488881949, 0.9724943436251566]"
13,"[0.0008868430466068195, 0.001073504769293336, 0.0012772382429797084, 0.001315476886353421, 0.9954469370547667]"
14,"[0.000202517029118133, 0.00016159730596997392, 0.0002916451274605868, 0.0003055315882517878, 0.9990387089491995]"
15,"[3.104645864705446e-5, 3.736969319765079e-5, 4.465349223876948e-5, 5.270884373456549e-5, 0.9998342215121819]"
