Timestep,Probs
1,"[0.17004048582995956, 0.22267206477732812, 0.20242914979757098, 0.2348178137651824, 0.17004048582995956]"
2,"[0.14626990606363585, 0.16119483673914384, 0.19701579423930035, 0.24775984756152436, 0.24775961539639516]"
3,"[0.17568474599771094, 0.21710660108771468, 0.1523404718014829, 0.26520246820215065, 0.18966571291094061]"
4,"[0.19591907826792537, 0.261222679967446, 0.10000087095706105, 0.291835592758694, 0.15102177804887482]"
5,"[0.0758209881120632, 0.11018783123337532, 0.08511032197376836, 0.44460501377463313, 0.28427584490616004]"
6,"[0.030534636481001996, 0.0412237456377615, 0.0916009924281637, 0.5679280779669597, 0.2687125474861139]"
7,"[0.005457718836800012, 1.9206573223525895e-14, 0.02310487004003603, 0.6729441783985785, 0.2984932327245668]"
8,"[0.0014078605236492714, 2.1514195349718404e-29, 0.007741708663119749, 0.6361721844017002, 0.3546782464115291]"
9,"[2.39316758878307e-5, 1.615026000697152e-15, 0.002053285800953207, 0.644732795324877, 0.3531899871982807]"
10,"[3.3380140891463063e-13, 2.6055754413793613e-28, 0.007575676332943404, 0.3257592863297337, 0.6666650373369895]"
11,"[2.6740905134648214e-10, 2.714328436400506e-13, 1.4425085551309705e-6, 0.08753829086945931, 0.9124602663543079]"
12,"[9.853646969382013e-19, 1.6117990515902872e-24, 4.1475568935004566e-12, 0.021429783543138747, 0.9785702164527169]"
13,"[1.664852319120568e-9, 1.3988916570394017e-14, 1.6253240514572994e-14, 9.192295646810877e-10, 0.9999999974158822]"
