Timestep,Probs
1,"[0.19047619047619038, 0.218487394957983, 0.17647058823529407, 0.19047619047619038, 0.22408963585434152]"
2,"[0.19333709861577303, 0.24734971323032, 0.0348311328735524, 0.23624415636501064, 0.28823789891534346]"
3,"[0.07225347494136511, 0.10389862381506129, 0.014852091530088091, 0.08861228346248144, 0.7203835262510057]"
4,"[0.03536971133075297, 0.05855935246267281, 0.01140653818141764, 0.05170981103925139, 0.8429545869859013]"
5,"[0.005110021984408228, 0.040519073048525645, 0.004915287787466532, 0.06185435950443047, 0.8876012576751721]"
6,"[0.0006402091511264589, 0.019422195356270114, 0.0007465517150196394, 0.02890247320092719, 0.9502885705766574]"
7,"[0.00036858248693783554, 0.01966557086326611, 4.507249987627163e-6, 0.032781329791368226, 0.9471800096084375]"
8,"[5.629253976299815e-5, 0.009118081884370266, 8.57858096412952e-9, 0.019755757220055997, 0.9710698597772265]"
9,"[9.265310118044122e-6, 0.013508822119631272, 1.7434315557502005e-11, 0.020431152625197836, 0.9660507599276177]"
10,"[1.0158458696539668e-5, 0.13329929501599386, 4.933898120444532e-20, 0.06674110168002183, 0.7999494448452863]"
11,"[0.0011486349612990423, 0.44469244302120825, 2.6723761616119245e-10, 0.26882806668776127, 0.2853308550624934]"
