Timestep,Probs
1,"[0.22087378640776692, 0.1893203883495145, 0.2160194174757281, 0.1601941747572815, 0.21359223300970867]"
2,"[0.2670055755227383, 0.22851611072887226, 0.08424116915515824, 0.16920815455420626, 0.2510289900390241]"
3,"[0.4590996402540669, 0.446851213568374, 0.030147310592612664, 0.030368117794322632, 0.03353371779062342]"
4,"[0.3709019659521692, 0.4181732971839541, 0.11783393785434175, 0.07345280753309874, 0.019637991476436908]"
5,"[0.3318223905177167, 0.5640025720629659, 0.045492386818379894, 0.046688377976563576, 0.011994272624374592]"
6,"[0.1288251576578273, 0.8182488337778461, 0.01402756517393943, 0.02231854802079694, 0.01657989536959091]"
7,"[0.021995873530444448, 0.9612678427974337, 0.006082261511665311, 0.005326874775177413, 0.005327147385280429]"
8,"[0.001567703895154871, 0.9776594767004976, 0.00039193288322272136, 0.019009158558221904, 0.0013717279629082303]"
9,"[0.00020010987249610316, 0.9473563281145915, 5.7252776916541185e-5, 0.05172788388023127, 0.0006584253557649121]"
10,"[0.006594866422643307, 0.9201663028649462, 0.0032974325944326996, 0.06664396488605417, 0.0032974332319148955]"
11,"[0.006481840673714783, 0.9191857338599202, 8.879233799605719e-6, 0.06785058479267861, 0.006472961439894867]"
12,"[2.1861114731975446e-9, 0.9531419289667721, 2.9946731813969706e-12, 0.036416289109169525, 0.010441779734951058]"
13,"[7.950261268431469e-6, 0.8904757645921046, 7.927625781186095e-6, 0.08067335678215207, 0.02883500073869229]"
14,"[3.3519292031109326e-13, 0.8534385617513579, 2.6274931190039424e-11, 0.10992106526422517, 0.036640372957805444]"
15,"[0.0005336057787729353, 0.9088566275509199, 6.132619197717583e-8, 0.07620625943199918, 0.014403445912112359]"
16,"[0.0007578395796129977, 0.9901457988923983, 3.7607357901069343e-10, 0.00909631665747726, 4.449443963434313e-8]"
17,"[0.0005847276688764915, 0.99885875564775, 6.4007693342040745e-18, 0.0005565166833305379, 4.1590629481542e-14]"
18,"[0.006414547502777575, 0.9935854456724821, 1.8409759967036246e-11, 6.791677762227823e-10, 6.127171972845679e-9]"
19,"[0.008122131925549704, 0.9918778680744577, 2.221660572696793e-18, 2.194640470033931e-18, 1.797139653514056e-16]"
20,"[0.0005188742314559903, 0.9994811257685439, 6.876768440559258e-27, 7.630388493181043e-28, 6.867362564024354e-27]"
21,"[3.067534359222402e-5, 0.9999693246564129, 1.9938053214013853e-35, 2.4611134517100948e-37, 2.4577421339053412e-37]"
