Timestep,Probs
1,"[0.3403361344537805, 0.32773109243697385, 0.33193277310924274]"
2,"[0.34965220219743653, 0.32083171449652537, 0.3295160833060354]"
3,"[0.3454966298394523, 0.3188689145457854, 0.3356344556147611]"
4,"[0.36387193198103057, 0.3168205235079403, 0.3193075445110284]"
5,"[0.371871263401371, 0.32023655024286096, 0.3078921863557668]"
6,"[0.3720060577946138, 0.31574595284787166, 0.3122479893575144]"
7,"[0.36999453021382095, 0.31510087725291375, 0.31490459253326536]"
8,"[0.367722129919395, 0.31429275085356656, 0.31798511922703937]"
9,"[0.3776631183817496, 0.2999049560217045, 0.322431925596546]"
10,"[0.4030146497350663, 0.2712265248969772, 0.32575882536795636]"
11,"[0.3993652874632137, 0.28009701719281893, 0.3205376953439683]"
12,"[0.3996027779919283, 0.28141116240361413, 0.31898605960445886]"
13,"[0.38383862886174397, 0.2880029767026514, 0.32815839443560346]"
14,"[0.37897834914624, 0.3014751218942952, 0.31954652895946434]"
15,"[0.3733344005571601, 0.30666603869926096, 0.31999956074358094]"
16,"[0.3640783308138052, 0.30582426612599306, 0.33009740306019913]"
17,"[0.08181553316235102, 0.4761410909240882, 0.44204337591356074]"
18,"[0.0028436328988945387, 0.9095446502902326, 0.08761171681086954]"
19,"[0.000247699547558176, 0.988988128540065, 0.01076417191237901]"
20,"[0.000318735679087026, 0.9977688502463886, 0.0019124140745218493]"
