Timestep,Probs
1,"[0.19600000000000015, 0.20400000000000015, 0.18600000000000014, 0.23200000000000018, 0.18200000000000013]"
2,"[0.23333328318484478, 0.23809510034492518, 0.05238107827367656, 0.2285714755382277, 0.2476190626583268]"
3,"[0.42950469385892376, 0.1186516104060656, 0.0644794492285068, 0.16150047939546255, 0.22586376711104042]"
4,"[0.7142240983737879, 0.1429234864571154, 9.57009875260856e-7, 4.19910426478619e-6, 0.14284725905495763]"
5,"[0.7058292192428577, 0.2939905401428903, 8.782212412843863e-10, 7.903991171559523e-9, 0.00018023183204126205]"
6,"[0.7608567555215386, 0.2390769905591018, 6.925895595605578e-13, 1.1729087076292039e-17, 6.625391866852828e-5]"
7,"[0.9158628535859614, 0.08413587445731098, 1.7376490542192272e-9, 3.470537426098128e-9, 1.2667485408669266e-6]"
8,"[0.9999991206094764, 8.553031315954095e-7, 2.3790829442874085e-9, 5.866231917420958e-11, 2.1649654793014858e-8]"
9,"[0.9999999791905909, 6.935724995063455e-9, 1.1729621165336924e-12, 6.927279667824511e-9, 6.94522598820755e-9]"
10,"[0.9999999946299188, 1.241823793400774e-15, 8.147605908502454e-12, 8.147605908502334e-12, 5.353791842476932e-9]"
11,"[1.0000000000000047, 3.7311039061108424e-25, 2.4781992144388515e-22, 1.9828615909674188e-19, 3.051623988498875e-17]"
12,"[1.000000000000005, 7.231208342237172e-31, 4.322671722822504e-27, 2.5248251093427023e-22, 2.044828186740314e-19]"
13,"[0.9999999999999969, 1.4964119884299544e-38, 7.941787428247281e-33, 3.798475127488493e-26, 2.043617556388152e-20]"
