Timestep,Probs
1,"[0.17400000000000013, 0.22000000000000017, 0.20600000000000016, 0.17000000000000012, 0.23000000000000018]"
2,"[0.1730769702645999, 0.22802198363605186, 0.17307697537021619, 0.16758237990465247, 0.2582416908244793]"
3,"[0.4039013547053598, 0.5385114069453171, 0.0322237263388386, 0.008559446165402093, 0.016804065845083167]"
4,"[0.39999970649457034, 0.5684206607956496, 0.010526822340824981, 0.010526305901921107, 0.010526504467035739]"
5,"[0.7306121335520497, 0.2691958397638945, 9.107947781258187e-5, 9.082997950818107e-5, 1.011722673729228e-5]"
6,"[0.7999720813144416, 0.20002791385352392, 4.831191836423742e-9, 1.0086641954763873e-15, 8.402172748318149e-13]"
7,"[0.6955422575741523, 0.3044577424258471, 1.7983928948397298e-16, 7.8611812838502e-30, 6.772686354913134e-22]"
8,"[0.6620370997379456, 0.33796290026205783, 6.449085601231354e-27, 4.296534092763868e-44, 8.846356561859488e-30]"
9,"[0.6505536585796301, 0.34944634142036785, 2.1474383497700155e-36, 1.7662647695667397e-55, 2.6511185518367295e-38]"
10,"[0.6306818288792493, 0.3693181711207505, 8.931282918872224e-49, 9.068002552454247e-70, 8.037050842249973e-48]"
11,"[0.6190660652614621, 0.3809339347385378, 3.3167553625131705e-60, 3.7371486335821086e-82, 2.985079772601007e-59]"
12,"[0.015387503744947788, 0.9846124962550543, 4.158122932471234e-73, 2.7703331031079196e-91, 3.7885107630657655e-73]"
13,"[2.1435025252818456e-5, 0.999978564961854, 5.834195577222613e-12, 9.756669360039104e-17, 7.052998713678519e-12]"
